,id,name,type,capital,population,citizens,nr_quartiers,quartiers,net_production_burg,area_requirements_burg
43,44,Jepsapaki,Generic,0,15908,"{'Farmer': 11066, 'Fisherman': 692, 'Hunter': 692, 'Craftsman': 1383, 'Tradesman': 692, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1383}",15,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 11.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 15908, 'Farmland_to_Feed_Burg_ha_Max': 31816, 'Urban_Area_Burg_ha_Min': 40, 'Urban_Area_Burg_ha_Max': 80}"
44,45,Frexaufin,Hunting,0,3402,"{'Farmer': 2474, 'Fisherman': 155, 'Hunter': 464, 'Craftsman': 155, 'Tradesman': 155, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3402, 'Farmland_to_Feed_Burg_ha_Max': 6804, 'Urban_Area_Burg_ha_Min': 9, 'Urban_Area_Burg_ha_Max': 17}"
45,46,Nashamnan,Generic,0,6242,"{'Farmer': 4994, 'Fisherman': 312, 'Hunter': 312, 'Craftsman': 312, 'Tradesman': 312, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 6242, 'Farmland_to_Feed_Burg_ha_Max': 12484, 'Urban_Area_Burg_ha_Min': 16, 'Urban_Area_Burg_ha_Max': 31}"
46,47,Tieben,Naval,0,9720,"{'Farmer': 4860, 'Fisherman': 2835, 'Hunter': 405, 'Craftsman': 405, 'Tradesman': 1215, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 6, 'Fisherman': 3, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 11.0, 'Net_Gold': 1.5}","{'Farmland_to_Feed_Burg_ha_Min': 9720, 'Farmland_to_Feed_Burg_ha_Max': 19440, 'Urban_Area_Burg_ha_Min': 24, 'Urban_Area_Burg_ha_Max': 49}"
47,48,Hayeh,Hunting,0,5596,"{'Farmer': 4070, 'Fisherman': 254, 'Hunter': 763, 'Craftsman': 254, 'Tradesman': 254, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",5,"{'Farmer': 5, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 5.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 5596, 'Farmland_to_Feed_Burg_ha_Max': 11192, 'Urban_Area_Burg_ha_Min': 14, 'Urban_Area_Burg_ha_Max': 28}"
48,49,Turun,Naval,0,1615,"{'Farmer': 808, 'Fisherman': 471, 'Hunter': 67, 'Craftsman': 67, 'Tradesman': 202, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1615, 'Farmland_to_Feed_Burg_ha_Max': 3230, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
49,50,Echeh,Hunting,0,1969,"{'Farmer': 1432, 'Fisherman': 90, 'Hunter': 268, 'Craftsman': 90, 'Tradesman': 90, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1969, 'Farmland_to_Feed_Burg_ha_Max': 3938, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
50,51,Geitovium,Hunting,0,1684,"{'Farmer': 1225, 'Fisherman': 77, 'Hunter': 230, 'Craftsman': 77, 'Tradesman': 77, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1684, 'Farmland_to_Feed_Burg_ha_Max': 3368, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
51,52,Yvaski,Generic,0,9975,"{'Farmer': 7980, 'Fisherman': 499, 'Hunter': 499, 'Craftsman': 499, 'Tradesman': 499, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9975, 'Farmland_to_Feed_Burg_ha_Max': 19950, 'Urban_Area_Burg_ha_Min': 25, 'Urban_Area_Burg_ha_Max': 50}"
52,53,Olalumapari,Generic,0,10237,"{'Farmer': 8190, 'Fisherman': 512, 'Hunter': 512, 'Craftsman': 512, 'Tradesman': 512, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",10,"{'Farmer': 10, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 10.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 10237, 'Farmland_to_Feed_Burg_ha_Max': 20474, 'Urban_Area_Burg_ha_Min': 26, 'Urban_Area_Burg_ha_Max': 51}"
53,54,Oviila,Hunting,0,2039,"{'Farmer': 1483, 'Fisherman': 93, 'Hunter': 278, 'Craftsman': 93, 'Tradesman': 93, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2039, 'Farmland_to_Feed_Burg_ha_Max': 4078, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
54,55,Adnicrem,Generic,0,18657,"{'Farmer': 12979, 'Fisherman': 811, 'Hunter': 811, 'Craftsman': 1622, 'Tradesman': 811, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1622}",23,"{'Farmer': 16, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 13.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 18657, 'Farmland_to_Feed_Burg_ha_Max': 37314, 'Urban_Area_Burg_ha_Min': 47, 'Urban_Area_Burg_ha_Max': 93}"
55,56,Hetkavere,Generic,0,16410,"{'Farmer': 11416, 'Fisherman': 713, 'Hunter': 713, 'Craftsman': 1427, 'Tradesman': 713, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1427}",16,"{'Farmer': 14, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 12.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 16410, 'Farmland_to_Feed_Burg_ha_Max': 32820, 'Urban_Area_Burg_ha_Min': 41, 'Urban_Area_Burg_ha_Max': 82}"
56,57,Drurinetia,Naval,0,3200,"{'Farmer': 1600, 'Fisherman': 933, 'Hunter': 133, 'Craftsman': 133, 'Tradesman': 400, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 2, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 3200, 'Farmland_to_Feed_Burg_ha_Max': 6400, 'Urban_Area_Burg_ha_Min': 8, 'Urban_Area_Burg_ha_Max': 16}"
57,58,Tepemiraz,Generic,0,6375,"{'Farmer': 4435, 'Fisherman': 277, 'Hunter': 277, 'Craftsman': 554, 'Tradesman': 277, 'Churchman': 0, 'Clerk': 0, 'Soldier': 554}",5,"{'Farmer': 5, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 5.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 6375, 'Farmland_to_Feed_Burg_ha_Max': 12750, 'Urban_Area_Burg_ha_Min': 16, 'Urban_Area_Burg_ha_Max': 32}"
58,59,Zransara,Generic,0,24595,"{'Farmer': 17110, 'Fisherman': 1069, 'Hunter': 1069, 'Craftsman': 2139, 'Tradesman': 1069, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2139}",28,"{'Farmer': 21, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 2, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 2}","{'Net_Food': 18.5, 'Net_Gold': 1.0}","{'Farmland_to_Feed_Burg_ha_Min': 24595, 'Farmland_to_Feed_Burg_ha_Max': 49190, 'Urban_Area_Burg_ha_Min': 61, 'Urban_Area_Burg_ha_Max': 123}"
59,60,Rozveh,Generic,0,8371,"{'Farmer': 6697, 'Fisherman': 419, 'Hunter': 419, 'Craftsman': 419, 'Tradesman': 419, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8371, 'Farmland_to_Feed_Burg_ha_Max': 16742, 'Urban_Area_Burg_ha_Min': 21, 'Urban_Area_Burg_ha_Max': 42}"
60,61,Lepa,Generic,0,14077,"{'Farmer': 11262, 'Fisherman': 704, 'Hunter': 704, 'Craftsman': 704, 'Tradesman': 704, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",14,"{'Farmer': 14, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 14.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 14077, 'Farmland_to_Feed_Burg_ha_Max': 28154, 'Urban_Area_Burg_ha_Min': 35, 'Urban_Area_Burg_ha_Max': 70}"
61,62,Talkhast,Generic,0,16553,"{'Farmer': 11515, 'Fisherman': 720, 'Hunter': 720, 'Craftsman': 1439, 'Tradesman': 720, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1439}",16,"{'Farmer': 14, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 12.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 16553, 'Farmland_to_Feed_Burg_ha_Max': 33106, 'Urban_Area_Burg_ha_Min': 41, 'Urban_Area_Burg_ha_Max': 83}"
62,63,Opfheim,Generic,0,14654,"{'Farmer': 11723, 'Fisherman': 733, 'Hunter': 733, 'Craftsman': 733, 'Tradesman': 733, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",14,"{'Farmer': 14, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 14.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 14654, 'Farmland_to_Feed_Burg_ha_Max': 29308, 'Urban_Area_Burg_ha_Min': 37, 'Urban_Area_Burg_ha_Max': 73}"
63,64,Farok,Generic,0,8273,"{'Farmer': 6618, 'Fisherman': 414, 'Hunter': 414, 'Craftsman': 414, 'Tradesman': 414, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8273, 'Farmland_to_Feed_Burg_ha_Max': 16546, 'Urban_Area_Burg_ha_Min': 21, 'Urban_Area_Burg_ha_Max': 41}"
64,65,Nigripona,Naval,0,5012,"{'Farmer': 2506, 'Fisherman': 1462, 'Hunter': 209, 'Craftsman': 209, 'Tradesman': 626, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 3, 'Fisherman': 1, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 5.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 5012, 'Farmland_to_Feed_Burg_ha_Max': 10024, 'Urban_Area_Burg_ha_Min': 13, 'Urban_Area_Burg_ha_Max': 25}"
65,66,Cypethos,Naval,0,13634,"{'Farmer': 6817, 'Fisherman': 3977, 'Hunter': 568, 'Craftsman': 568, 'Tradesman': 1704, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",14,"{'Farmer': 8, 'Fisherman': 4, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 2, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 14.0, 'Net_Gold': 3.0}","{'Farmland_to_Feed_Burg_ha_Min': 13634, 'Farmland_to_Feed_Burg_ha_Max': 27268, 'Urban_Area_Burg_ha_Min': 34, 'Urban_Area_Burg_ha_Max': 68}"
66,67,Villelocen,Naval,0,7021,"{'Farmer': 3510, 'Fisherman': 2048, 'Hunter': 293, 'Craftsman': 293, 'Tradesman': 878, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 4, 'Fisherman': 2, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 1.5}","{'Farmland_to_Feed_Burg_ha_Min': 7021, 'Farmland_to_Feed_Burg_ha_Max': 14042, 'Urban_Area_Burg_ha_Min': 18, 'Urban_Area_Burg_ha_Max': 35}"
67,68,Nuorvi,Hunting,0,4609,"{'Farmer': 3352, 'Fisherman': 210, 'Hunter': 628, 'Craftsman': 210, 'Tradesman': 210, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4609, 'Farmland_to_Feed_Burg_ha_Max': 9218, 'Urban_Area_Burg_ha_Min': 12, 'Urban_Area_Burg_ha_Max': 23}"
68,69,Trea,Hunting,0,1594,"{'Farmer': 1159, 'Fisherman': 72, 'Hunter': 217, 'Craftsman': 72, 'Tradesman': 72, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1594, 'Farmland_to_Feed_Burg_ha_Max': 3188, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
69,70,Seilumamas,Generic,0,12968,"{'Farmer': 9021, 'Fisherman': 564, 'Hunter': 564, 'Craftsman': 1128, 'Tradesman': 564, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1128}",13,"{'Farmer': 11, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 1, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 1}","{'Net_Food': 9.0, 'Net_Gold': -0.25}","{'Farmland_to_Feed_Burg_ha_Min': 12968, 'Farmland_to_Feed_Burg_ha_Max': 25936, 'Urban_Area_Burg_ha_Min': 32, 'Urban_Area_Burg_ha_Max': 65}"
70,71,Vilpianum,Hunting,0,4406,"{'Farmer': 3204, 'Fisherman': 200, 'Hunter': 601, 'Craftsman': 200, 'Tradesman': 200, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",4,"{'Farmer': 4, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 4.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4406, 'Farmland_to_Feed_Burg_ha_Max': 8812, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 22}"
71,72,Schombachal,Generic,0,13859,"{'Farmer': 11087, 'Fisherman': 693, 'Hunter': 693, 'Craftsman': 693, 'Tradesman': 693, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",13,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 13.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 13859, 'Farmland_to_Feed_Burg_ha_Max': 27718, 'Urban_Area_Burg_ha_Min': 35, 'Urban_Area_Burg_ha_Max': 69}"
72,73,Thebaizep,Generic,0,27665,"{'Farmer': 22132, 'Fisherman': 1383, 'Hunter': 1383, 'Craftsman': 1383, 'Tradesman': 1383, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",31,"{'Farmer': 27, 'Fisherman': 1, 'Hunter': 1, 'Craftsman': 1, 'Tradesman': 1, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 27.5, 'Net_Gold': 2.25}","{'Farmland_to_Feed_Burg_ha_Min': 27665, 'Farmland_to_Feed_Burg_ha_Max': 55330, 'Urban_Area_Burg_ha_Min': 69, 'Urban_Area_Burg_ha_Max': 138}"
73,74,Viohtinenta,Hunting,0,1855,"{'Farmer': 1349, 'Fisherman': 84, 'Hunter': 253, 'Craftsman': 84, 'Tradesman': 84, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1855, 'Farmland_to_Feed_Burg_ha_Max': 3710, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 9}"
74,75,Askromepios,Naval,0,67966,"{'Farmer': 30207, 'Fisherman': 17621, 'Hunter': 2517, 'Craftsman': 5035, 'Tradesman': 7552, 'Churchman': 0, 'Clerk': 0, 'Soldier': 5035}",83,"{'Farmer': 37, 'Fisherman': 22, 'Hunter': 3, 'Craftsman': 6, 'Tradesman': 9, 'Churchman': 0, 'Clerk': 0, 'Soldier': 6}","{'Net_Food': 61.5, 'Net_Gold': 12.0}","{'Farmland_to_Feed_Burg_ha_Min': 67966, 'Farmland_to_Feed_Burg_ha_Max': 135932, 'Urban_Area_Burg_ha_Min': 170, 'Urban_Area_Burg_ha_Max': 340}"
75,76,Dudeshk,Hunting,0,1401,"{'Farmer': 1019, 'Fisherman': 64, 'Hunter': 191, 'Craftsman': 64, 'Tradesman': 64, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1401, 'Farmland_to_Feed_Burg_ha_Max': 2802, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 7}"
76,77,Panakhunch,Hunting,0,4202,"{'Farmer': 3056, 'Fisherman': 191, 'Hunter': 573, 'Craftsman': 191, 'Tradesman': 191, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",3,"{'Farmer': 3, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 3.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 4202, 'Farmland_to_Feed_Burg_ha_Max': 8404, 'Urban_Area_Burg_ha_Min': 11, 'Urban_Area_Burg_ha_Max': 21}"
77,78,Halalizi,Hunting,0,1372,"{'Farmer': 998, 'Fisherman': 62, 'Hunter': 187, 'Craftsman': 62, 'Tradesman': 62, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1372, 'Farmland_to_Feed_Burg_ha_Max': 2744, 'Urban_Area_Burg_ha_Min': 3, 'Urban_Area_Burg_ha_Max': 7}"
78,79,Vilva,River,0,8646,"{'Farmer': 6917, 'Fisherman': 432, 'Hunter': 432, 'Craftsman': 432, 'Tradesman': 432, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",8,"{'Farmer': 8, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 8.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 8646, 'Farmland_to_Feed_Burg_ha_Max': 17292, 'Urban_Area_Burg_ha_Min': 22, 'Urban_Area_Burg_ha_Max': 43}"
79,80,Kehmamen,Generic,0,9144,"{'Farmer': 7315, 'Fisherman': 457, 'Hunter': 457, 'Craftsman': 457, 'Tradesman': 457, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",9,"{'Farmer': 9, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 9.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 9144, 'Farmland_to_Feed_Burg_ha_Max': 18288, 'Urban_Area_Burg_ha_Min': 23, 'Urban_Area_Burg_ha_Max': 46}"
80,81,Smyrmenos,Hunting,0,2005,"{'Farmer': 1458, 'Fisherman': 91, 'Hunter': 273, 'Craftsman': 91, 'Tradesman': 91, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 2005, 'Farmland_to_Feed_Burg_ha_Max': 4010, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
81,82,Lefka,Generic,0,13552,"{'Farmer': 10842, 'Fisherman': 678, 'Hunter': 678, 'Craftsman': 678, 'Tradesman': 678, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",13,"{'Farmer': 13, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 13.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 13552, 'Farmland_to_Feed_Burg_ha_Max': 27104, 'Urban_Area_Burg_ha_Min': 34, 'Urban_Area_Burg_ha_Max': 68}"
82,83,Olissa,Highland,0,1524,"{'Farmer': 1185, 'Fisherman': 85, 'Hunter': 85, 'Craftsman': 85, 'Tradesman': 85, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1524, 'Farmland_to_Feed_Burg_ha_Max': 3048, 'Urban_Area_Burg_ha_Min': 4, 'Urban_Area_Burg_ha_Max': 8}"
83,84,Foredenberg,Generic,0,7819,"{'Farmer': 6255, 'Fisherman': 391, 'Hunter': 391, 'Craftsman': 391, 'Tradesman': 391, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",7,"{'Farmer': 7, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 7.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 7819, 'Farmland_to_Feed_Burg_ha_Max': 15638, 'Urban_Area_Burg_ha_Min': 20, 'Urban_Area_Burg_ha_Max': 39}"
84,85,Nabad,Hunting,0,1913,"{'Farmer': 1391, 'Fisherman': 87, 'Hunter': 261, 'Craftsman': 87, 'Tradesman': 87, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",1,"{'Farmer': 1, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 1.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 1913, 'Farmland_to_Feed_Burg_ha_Max': 3826, 'Urban_Area_Burg_ha_Min': 5, 'Urban_Area_Burg_ha_Max': 10}"
85,86,Duravarea,Generic,0,6007,"{'Farmer': 4806, 'Fisherman': 300, 'Hunter': 300, 'Craftsman': 300, 'Tradesman': 300, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}",6,"{'Farmer': 6, 'Fisherman': 0, 'Hunter': 0, 'Craftsman': 0, 'Tradesman': 0, 'Churchman': 0, 'Clerk': 0, 'Soldier': 0}","{'Net_Food': 6.0, 'Net_Gold': 0.0}","{'Farmland_to_Feed_Burg_ha_Min': 6007, 'Farmland_to_Feed_Burg_ha_Max': 12014, 'Urban_Area_Burg_ha_Min': 15, 'Urban_Area_Burg_ha_Max': 30}"
